Income,Age,Gender,Education,Wealth,Consumption
0,46,2,2,0,44377.983
0,51,1,1,0,51541.865
0,52,1,2,0,45801.076
0,46,2,2,0,12093.7485
0,46,1,3,0,39036.012
26576,55,1,2,0,36769.244
16030,51,1,8,0,78243.326
0,68,1,0,0,23247.222
0,44,1,3,0,32588.612
0,41,1,3,0,45013.007
0,39,1,9,0,34940.7915
0,35,1,3,0,40730.93
0,48,1,2,0,45463.724
0,55,1,2,0,45364.23
0,78,1,1,0,45776.879
0,48,1,2,0,37540.151
0,53,1,2,0,59658.044
18307,95,2,0,0,52778.011
0,64,1,0,0,47575.795
0,30,2,3,0,48144.842
0,47,1,1,0,10212.0922
0,58,1,0,0,9962.5253
0,76,1,0,0,11203.6651
65400,27,1,1,0,11224.0321
91097,45,1,0,0,14673.0057
49410,42,1,0,0,16216.3114
0,26,1,2,2000,10431.6198
52082,43,1,0,0,21242.633
0,34,1,0,0,23007.187
0,56,2,0,0,16115.0117
0,41,1,3,0,24381.629
31094,46,1,1,0,14362.685
17946,41,1,0,0,14017.847
0,61,1,0,0,32199.679
40915,53,1,0,0,25619.121
0,43,2,2,0,13633.385
0,56,2,2,0,39103.095
0,38,2,3,0,15001.781
34264,28,1,0,0,14597.879
49221,31,1,0,0,20446.857
28301,51,1,1,0,28927.001
45765,53,1,1,0,12897.179
2034,71,1,1,0,7892.877
53887,23,1,0,0,16532.467
6437,36,1,3,0,41326.18
0,33,1,0,0,59399.095
0,29,1,1,0,26290.617
0,53,1,1,0,11934.306
0,27,1,1,0,14563.034
0,31,1,0,0,9434.2214
0,45,1,0,0,11789.1905
0,41,1,0,0,14314.248
0,35,1,0,0,14566.752
0,34,1,0,0,13033.893
0,48,1,0,0,5962.9755
0,71,1,0,0,5393.95587
34332,41,1,0,0,7191.5465
60617,39,1,0,0,13236.431
0,48,1,1,0,12326.673
0,42,1,0,0,17891.45
0,56,2,0,0,8794.8065
0,41,2,0,0,9653.6859
0,36,1,0,0,15281.9677
0,62,1,0,0,14609.2583
0,36,1,0,0,12546.1545
6013,28,1,0,0,14760.2466
0,32,1,0,0,9448.7006
0,56,1,0,0,8517.09385
0,35,1,1,0,9854.0742
38675,36,1,0,0,14019.397
34761,53,1,0,0,18382.8715
0,31,1,0,0,8749.7416
0,49,1,0,0,13307.3166
2696,39,1,0,0,9922.6645
0,37,1,1,0,18549.5924
0,43,2,2,0,7289.2891
0,42,1,2,0,9982.0341
0,40,1,0,0,10572.737
30770,49,1,0,0,13147.653
21994,42,1,0,0,12155.5528
0,32,1,0,0,13836.511
0,58,1,0,0,11504.853
0,57,1,0,0,10469.7226
0,48,2,2,0,41273.429
0,30,1,3,0,33757.711
0,75,2,1,0,22857.731
6863,34,1,8,0,35925.026
0,34,1,3,0,58626.16
0,43,1,3,0,41019.094
0,40,1,0,0,20426.782
0,31,1,0,0,14654.1207
0,62,1,0,0,22809.212
15791,32,1,0,0,11964.3995
0,31,1,0,0,9825.8672
0,44,1,0,0,20010.331
21887,35,1,1,0,35391.794
0,35,1,2,0,27895.798
0,73,1,0,0,25751.158
0,28,1,0,0,15073.323
0,24,1,1,0,20094.507
3821,35,1,0,0,16959.3443
4495,31,1,0,0,6945.3668
0,34,1,0,0,14953.078
0,31,1,0,0,15903.6333
72740,37,1,0,0,9402.2973
0,55,1,1,0,9335.6042
0,29,1,0,0,9935.9623
15985,26,1,0,0,11406.6105
0,20,1,0,0,8014.58024
32293,43,1,1,0,11713.0447
42592,54,1,0,0,20578.127
0,32,1,0,0,14640.4148
0,26,1,0,0,10723.0534
0,35,1,0,0,24243.41
0,34,1,0,0,23342.0294
6775,50,1,0,0,37003.707
0,38,2,0,0,14178.608
0,36,1,0,0,13409.3037
0,28,1,0,0,10412.7597
0,34,1,0,0,29748.503
0,40,1,1,0,33458.41
0,38,1,1,0,35228.713
0,43,1,0,0,44555.674
0,62,1,0,0,27614.894
0,33,1,0,0,14468.8925
0,33,1,1,0,14035.428
131117,37,1,0,0,15475.072
0,38,1,8,0,16577.963
0,32,1,1,0,7822.0681
9266,31,1,2,0,7956.4046
25146,43,1,2,0,17790.2226
0,62,1,0,0,10985.3283
0,26,1,1,0,7650.1443
0,54,1,0,0,15601.4715
0,34,1,1,0,21256.472
7049,43,1,0,0,15959.7473
23969,29,1,0,0,12832.3121
0,37,1,0,0,10154.6555
12313,26,1,0,0,11715.9021
9654,22,1,1,0,11166.824
28246,63,1,0,0,42880.743
32142,49,1,2,0,32406.751
39447,40,1,0,0,19766.584
0,30,2,0,0,8201.6106
16148,43,1,1,0,51050.051
19696,63,2,0,0,28052.233
0,36,1,2,0,42382.441
24155,45,1,3,40000,56202.184
0,50,2,2,0,36379.667
0,51,1,0,0,12102.1792
0,69,1,0,0,22483.9086
0,51,1,1,0,18339.542
11704,46,1,1,0,30167.095
51232,30,1,1,10500,13709.308
45973,44,1,2,0,21258.3447
84007,49,1,2,0,26414.449
23195,35,1,2,0,14804.6485
18019,46,1,2,0,17596.295
0,43,1,0,0,22781.747
0,25,1,3,0,20759.3843
10227,42,1,1,0,23136.3355
0,28,1,0,0,17585.433
0,36,1,0,0,11439.1773
11883,35,1,0,0,19985.0226
0,29,1,1,0,13817.57
13422,43,1,1,0,20343.293
0,65,1,0,0,14343.265
25932,45,1,0,0,8158.1172
48827,36,1,0,0,12277.0131
0,46,2,0,0,6115.1878
0,42,1,0,0,12571.1124
52353,54,1,0,0,16518.1935
73732,32,1,0,0,16595.4115
0,33,1,2,0,15595.058
0,72,1,1,0,9475.6944
0,48,2,1,0,18798.733
14658,49,1,0,0,24100.569
56784,38,1,0,0,12980.9685
85490,56,1,0,0,11881.89
0,53,1,9,0,36257.7388
6892,45,2,3,0,28667.952
0,53,1,9,0,40505.312
7018,43,1,9,0,31803.269
10269,38,1,3,0,41462.55
25083,50,1,9,0,56391.476
9791,48,1,1,0,25846.541
19499,59,1,0,0,14994.8076
20634,50,1,0,0,13002.3771
0,40,1,2,0,47404.78
0,41,1,0,0,11023.2572
1378,37,2,3,0,24584.999
0,74,1,0,0,3945.5653
6849,41,1,0,0,23209.3947
8436,40,1,1,0,16871.0885
0,26,1,0,0,8925.9519
0,25,1,2,0,7367.6834
0,27,2,0,0,6370.4234
0,31,1,1,0,16263.6953
29786,53,1,1,0,22532.454
0,52,1,1,0,24537.878
0,41,1,1,0,16558.6473
0,38,1,0,0,14885.34
18506,54,1,2,0,32672.575
0,42,1,2,0,21269.948
0,56,1,0,0,16384.791
11279,32,1,0,0,12619.914
0,39,1,1,0,11966.992
15855,55,1,0,0,26765.175
0,41,1,2,0,14888.0718
0,55,2,1,0,31218.804
0,48,1,2,0,29337.749
59160,30,2,3,0,29665.73
19457,37,1,2,0,28815.604
0,40,1,2,0,6848.9599
12352,56,1,2,0,14916.0856
0,84,1,0,0,27879.879
9399,30,1,1,0,19579.555
6258,43,1,2,0,35967.998
0,41,1,1,0,38876.19
4593,35,1,0,0,10947.6536
4669,42,1,0,0,12645.9937
0,25,1,0,0,3551.4598
0,44,1,0,0,18794.4226
0,34,1,0,0,13044.2875
0,49,2,1,0,21414.196
0,35,1,2,0,16307.286
33864,37,1,3,0,49537.54
45041,48,1,1,0,21289.513
0,43,2,1,0,8260.7325
0,35,2,1,0,2507.633
0,46,2,0,0,13332.8463
0,56,1,0,0,20780.076
0,40,1,1,0,37299.384
10227,63,2,0,0,28935.207
14707,55,2,0,0,16973.969
22207,48,1,2,0,22015.97
0,48,2,2,130000,32872.171
10227,24,2,3,0,34690.834
14610,58,2,1,0,12746.457
34813,51,2,0,0,19259.3007
20551,51,1,2,40000,51395.907
0,53,1,1,10000,28476.794
0,29,1,0,0,11902.0216
39203,34,1,2,0,60054.324
0,25,1,2,0,18185.5974
0,56,1,2,0,26680.148
9740,26,1,2,0,26058.426
6818,24,1,1,0,16672.1383
0,40,1,3,0,52632.738
0,33,1,1,0,16982.891
6818,37,1,9,0,35068.525
0,28,1,1,0,23517.727
0,27,1,1,0,7682.7777
0,37,1,1,0,17374.459
73157,48,1,0,0,21951.492
22499,36,1,0,0,13946.502
0,47,1,1,0,29682.303
0,52,1,0,0,18413.9073
4870,43,1,0,0,13995.2975
11746,46,1,2,0,17073.5947
0,47,1,1,0,16728.5656
5065,39,1,2,0,26740.92
7990,34,1,0,0,14612.0689
22500,56,1,2,0,38119.026
0,59,1,1,0,9953.0066
24983,69,1,2,0,27164.819
7061,37,1,1,0,22339.069
4108,29,1,2,0,13060.1153
7062,43,1,1,0,19734.262
12535,31,1,1,0,12141.6813
0,49,1,1,0,34992.09
10811,39,1,1,0,15627.1955
0,40,1,2,0,24762.977
0,39,1,1,0,25540.0734
8216,36,1,1,0,22442.34
0,44,2,2,0,19669.944
6701,74,2,0,0,14483.504
12098,75,1,2,0,21461.1155
0,44,1,2,0,45042.744
0,40,2,0,0,19115.358
62657,40,1,1,10000,27761.924
25549,44,1,1,0,11294.9664
10792,46,1,1,0,16179.679
0,54,1,0,0,27325.8607
5698,50,2,2,0,10441.0322
10737,36,2,3,0,34472.803
0,56,1,3,0,17211.935
0,36,1,0,0,11568.1945
15857,37,1,0,0,22244.155
0,26,1,1,0,21329.711
21742,32,1,0,0,48670.754
0,37,1,1,0,31612.883
11537,48,1,0,0,31273.171
27028,47,2,3,0,268378.296
0,64,1,3,0,42379.303
0,45,2,10,0,107578.199
6292,61,1,1,0,190680.375
0,63,1,2,0,39024.04
0,57,2,2,0,17511.373
0,44,1,2,0,38796.902
0,50,1,2,0,16799.5383
0,38,1,1,0,14987.832
0,49,2,2,0,36730.333
0,54,1,2,0,41406.004
0,35,1,2,0,26145.339
0,62,1,0,0,19649.151
0,39,1,1,0,13871.5454
11883,56,2,0,0,31984.9
76362,34,1,2,0,17409.72
0,42,1,0,0,15897.6946
0,48,1,1,0,19931.576
0,44,1,2,0,13220.0147
0,51,1,0,0,23160.4623
0,44,1,2,0,35687.837
3828,47,1,0,0,19776.929
3896,62,1,0,0,9828.1389
1052,31,1,0,0,21661.487
0,56,1,2,0,17319.223
0,31,1,1,0,13082.4466
0,36,1,0,47000,89014.417
23357,43,1,1,0,20533.8665
0,22,1,0,0,8926.457
0,29,1,1,0,16126.1444
0,72,1,3,0,43729.22
11688,81,1,1,0,18977.7943
0,44,1,2,0,46373.483
36379,31,1,0,0,24775.276
0,26,1,0,0,10062.7666
0,44,2,0,0,8438.6358
0,31,1,3,30000,27906.417
0,35,1,2,0,32829.5605
0,42,2,2,0,37994.846
0,46,1,1,0,37540.519
11396,50,1,2,0,22335.364
12803,44,1,1,0,16927.125
3740,48,1,0,0,14306.2454
0,40,1,0,0,26348.004
0,35,1,0,0,11298.1438
26823,44,1,1,0,11462.622
126712,48,2,1,0,9778.1127
0,51,1,0,0,16748.3804
60420,62,1,9,0,34266.279
0,59,2,3,0,9750.4167
0,68,1,3,0,15047.661
0,40,1,2,1800,12871.1162
9841,42,1,2,2016,9387.1015
0,33,1,1,0,17583.4724
39664,58,1,0,0,18344.3913
38081,43,1,2,0,18113.058
11756,38,1,3,0,13279.889
0,45,1,2,2000,54858.043
0,29,1,0,0,23568.058
0,35,1,1,0,9045.702
0,41,1,1,0,6842.9659
0,23,1,2,0,10253.553
0,33,1,0,1300,12511.1063
0,49,2,1,0,11175.573
0,39,1,0,0,16308.454
0,58,1,2,0,17902.534
0,55,1,1,0,20436.7495
0,39,1,1,0,8820.7926
23349,32,1,1,4000,18288.34
0,35,1,2,0,20648.759
0,41,1,3,0,60466.051
0,47,2,3,20000,48343.764
0,43,1,1,0,20155.795
0,34,1,1,0,17606.505
0,54,1,2,0,47226.116
26183,49,1,2,0,10229.571
0,55,2,1,0,19164.226
0,24,1,3,0,13255.8325
0,42,1,0,0,10163.6746
0,40,1,1,0,20274.991
5985,41,1,3,0,20638.693
8551,38,1,2,0,14168.9645
3420,53,1,2,0,18942.96
0,33,1,0,0,20046.917
0,28,1,0,0,10123.7285
0,38,1,2,0,18480.169
0,53,1,2,0,22594.633
0,37,1,1,0,25777.085
0,49,1,1,0,22960.315
0,47,1,3,0,26576.2323
0,47,1,2,0,16563.7575
0,45,1,3,0,24197.476
0,43,2,2,0,4747.1782
8837,53,1,2,0,19717.0635
0,41,1,2,0,10683.0422
0,36,1,0,0,15730.5714
0,40,1,3,0,61077.078
0,68,2,1,0,9820.53
0,51,1,9,0,51196.918
0,40,1,2,0,8102.8335
6105,45,1,3,0,16643.683
0,27,1,2,0,8589.4147
7182,51,1,2,0,20759.271
0,55,1,2,0,24015.133
0,48,1,1,0,11178.0925
10260,38,1,2,0,21809.817
2993,55,2,2,0,17554.163
0,38,1,3,0,11291.7014
2565,41,1,2,0,17665.4855
0,37,1,1,0,22923.707
32832,45,1,2,0,20525.38
19402,47,1,2,0,36672.637
7714,41,1,2,0,44937.66
0,41,2,3,0,15906.362
4675,44,1,3,30000,43873.6
0,44,1,9,0,61565.686
0,31,1,9,0,26970.197
0,42,2,1,0,20754.216
0,28,2,2,0,5804.1398
5839,31,1,0,0,13520.7695
0,33,1,3,0,15932.1303
4541,62,2,2,0,29670.901
25713,48,1,1,0,11640.7356
0,49,2,3,0,30546.7795
0,50,2,2,0,56170.578
0,50,1,2,0,42888.6067
15243,51,1,0,0,11806.748
0,59,1,0,0,10575.7947
0,50,1,2,0,10946.7885
0,48,2,2,0,14417.3252
0,44,1,3,0,25804.632
0,49,1,2,0,16657.7054
11688,48,1,2,0,21507.286
0,38,1,2,0,12850.0091
0,39,1,3,0,20785.392
0,47,2,2,0,11040.9882
12661,43,1,2,0,28771.473
0,42,1,3,0,34201.762
0,69,1,0,0,7932.3498
16276,42,2,3,0,26634.597
0,47,1,3,0,35877.886
0,50,2,2,0,7527.2028
0,40,1,2,0,16384.5853
0,42,2,3,0,27921.752
17727,43,1,2,0,36667.836
0,60,1,1,0,18150.5536
0,40,1,2,0,32967.233
0,47,1,2,0,45437.618
0,42,2,2,0,19081.629
14240,45,1,2,0,15568.2174
0,56,2,0,0,16162.1134
57604,33,1,0,4500,16231.074
4221,51,1,2,0,32239.004
3000,63,1,2,0,51416.99
0,33,1,1,0,20241.2988
0,52,1,2,6000,34812.439
55715,34,1,0,0,16920.397
12972,35,1,2,0,26672.461
31485,71,1,3,0,40498.95
8550,32,1,12,0,30544.802
0,28,1,2,1500,6619.7627
0,45,1,3,0,28555.488
3719,68,1,1,0,9324.5164
0,42,1,1,0,6420.2977
26779,57,1,2,0,22785.348
0,30,1,1,0,7270.3371
11970,48,1,3,0,73034.131
54620,33,1,2,0,11319.7066
0,57,1,9,0,70960.777
3497,44,2,2,0,32530.956
7695,50,1,3,0,32349.037
0,63,1,1,0,15782.6455
0,44,1,2,0,12876.9587
0,66,2,1,0,7807.6095
0,67,1,1,0,11605.3243
17186,39,1,2,0,28002.562
19523,56,1,2,0,40180.525
17596,47,2,1,0,14318.3026
0,44,1,3,0,15981.0914
28729,57,1,1,0,14327.1303
0,52,1,3,0,29241.112
0,75,1,2,0,46628.719
12569,49,1,3,0,24117.929
5130,43,1,2,90000,16976.225
10260,40,1,3,0,11658.3624
13280,26,1,1,4000,7810.5306
12526,39,1,1,0,16556.4814
0,29,1,2,0,19730.181
0,45,1,3,0,22011.33
0,40,2,2,10000,39703.127
0,49,2,3,0,16404.4813
5130,83,2,0,0,5552.2478
25650,62,1,9,0,51637.938
6840,52,1,3,0,46053.772
0,65,2,3,0,13929.533
30781,36,1,3,0,69718.8
0,58,1,2,0,46838.785
0,55,1,2,0,44625.184
16930,53,2,2,0,67796.566
0,48,1,9,0,71175.35
0,47,1,0,0,16146.411
0,78,1,3,0,19628.94
3140,39,1,2,0,32224.606
0,40,1,3,0,39036.846
0,55,1,1,0,26779.455
11013,36,1,1,0,30204.288
0,49,1,2,0,32693.721
0,39,1,2,0,16871.061
0,46,2,2,0,21286.063
0,42,1,2,0,51608.18
26035,62,1,2,0,20826.736
0,61,1,1,0,8555.8213
0,32,1,1,0,16914.371
0,37,1,2,0,9754.8103
21635,27,1,0,0,13271.4824
12269,39,1,2,0,10157.6823
0,33,1,0,0,10237.8063
0,30,1,0,0,12040.1216
0,82,1,0,5400,6167.3286
11543,36,1,3,0,35936.637
0,79,1,2,0,92959.91
0,51,1,2,0,47568.599
6977,51,2,1,0,15640.3853
14365,49,1,2,0,27982.268
0,58,2,1,0,5545.6735
0,51,1,2,0,25087.601
9234,52,2,2,0,21054.347
0,87,1,0,12000,18925.262
0,79,2,0,0,2257.5203
6584,47,1,2,8000,26022.974
12420,54,1,2,0,15589.5203
0,53,1,2,0,10222.0279
10072,38,1,1,0,19591.99
0,63,1,9,0,37705.378
9405,64,1,1,0,8068.9273
0,51,1,2,0,10154.1876
0,54,1,2,0,23933.489
0,36,1,2,0,15477.503
0,39,1,1,0,13872.371
0,45,1,3,0,15641.821
0,38,1,3,0,19468.085
0,49,1,2,0,48655.371
0,67,1,2,0,16709.42
0,38,1,3,0,23961.95
0,59,1,2,0,26208.675
0,38,1,2,0,19881.821
10688,40,1,1,0,30703.529
0,74,1,1,0,6794.8483
0,63,1,1,0,27612.45
5558,47,1,2,0,31410.057
0,48,1,2,0,35538.748
0,47,1,2,0,25481.047
0,70,1,3,0,39400.331
0,39,1,2,0,24075.0394
0,82,2,1,0,27854.709
0,44,1,2,0,25631.554
0,43,1,2,0,22050.68
0,59,1,0,0,12769.2866
11628,69,1,2,0,31616.742
0,46,1,2,0,16679.87
0,48,1,3,0,22882.791
1395,37,1,2,0,20587.6227
0,49,1,1,0,17213.9402
0,43,1,2,0,36046.751
12312,53,2,2,0,9047.0593
0,39,1,9,0,34170.747
0,45,1,3,0,26592.945
11372,51,1,3,0,56484.126
0,58,1,9,0,11298.787
0,58,1,9,0,28964.69
3958,43,1,2,3000,17867.143
3078,38,1,2,0,12794.195
0,33,1,2,5000,12837.9168
0,55,1,2,0,12635.497
64788,48,1,2,0,29114.787
41252,62,1,2,0,27132.691
109095,56,1,2,0,31011.734
56510,76,1,1,0,31621.767
0,41,1,2,0,7217.1373
43521,45,1,3,0,20775.318
12449,70,1,0,0,12132.853
0,34,1,2,0,18216.923
0,63,1,3,0,13453.249
11710,32,2,2,0,17249.989
0,56,1,3,0,23614.998
3408,44,1,3,1500,28576.407
0,58,1,2,2000,16685.02
0,56,2,0,0,8503.2073
12417,55,1,2,0,8900.0132
100230,42,1,1,0,20051.24
0,34,1,2,88145,15232.5524
0,50,2,3,0,14553.7451
5569,43,1,2,0,25958.271
0,66,1,2,0,30783.359
12587,46,1,2,0,14352.9897
0,49,1,1,0,39139.628
0,44,1,2,0,38030.923
0,46,2,2,0,30468.581
2638,44,2,2,0,40910.42
49118,37,2,2,0,46903.001
13389,50,1,2,0,35704.847
32979,52,1,2,0,20386.313
0,60,2,0,0,9642.909
0,38,1,2,0,13925.349
929,51,2,3,0,5897.6383
0,66,1,2,0,8105.545
0,64,2,0,0,5508.428
0,71,1,1,0,13449.8134
0,41,1,1,0,24743.205
0,81,2,0,0,7548.4773
0,84,2,0,0,2710.70524
0,54,2,1,0,5724.3162
0,88,2,0,0,4778.1037
0,47,1,1,0,13096.7998
10522,54,1,3,0,25938.826
0,48,1,3,0,55422.064
0,45,1,2,0,13899.228
0,68,1,1,0,9454.7816
0,60,1,2,0,25112.319
0,54,1,2,10000,27229.598
0,42,1,2,0,17002.4753
0,57,2,2,0,9237.3137
0,31,1,1,10000,8920.6504
0,81,2,0,0,2207.4195
0,30,1,2,9600,11005.148
0,37,2,2,8000,27481.776
0,51,1,2,0,51362.463
0,49,1,1,0,8765.5973
8643,44,1,0,6000,21896.6755
0,90,2,0,0,1412.259
0,39,1,1,0,14283.1421
0,48,1,2,0,14343.053
0,45,1,2,0,19848.219
0,30,1,2,0,25486.9277
0,48,1,2,6000,14862.632
0,76,2,2,0,9140.1686
0,44,1,3,0,21347.315
5534,51,1,2,0,31908.076
0,50,1,2,0,15342.719
0,40,1,3,0,26332.925
0,47,1,2,0,53104.662
0,61,2,2,0,22803.376
0,38,1,3,13000,26177.1515
0,35,1,2,0,32168.172
0,45,1,2,0,35338.507
0,44,1,3,1090,43855.6745
0,43,1,9,0,31369.402
0,52,1,9,1000,27597.5436
5611,42,1,2,0,11785.5645
0,36,1,2,3500,11565.0355
0,63,2,2,0,35496.726
0,58,1,2,0,14625.865
0,72,1,1,0,4139.0272
0,54,1,2,0,10645.4674
7910,48,1,1,0,16408.69
0,48,1,0,900,15090.328
0,26,1,3,0,16409.1476
8763,42,1,2,0,15882.182
0,49,1,2,0,15464.1518
18255,46,1,2,10000,22945.467
0,42,1,2,0,20610.772
0,58,1,2,0,10304.4745
0,45,1,2,0,16369.839
0,46,1,2,10000,18368.0325
0,32,1,1,0,18970.486
0,53,1,2,0,48110.684
0,58,2,2,0,25381.924
0,68,1,2,0,21863.539
0,63,2,1,0,6045.9482
7302,89,1,1,0,25981.109
0,50,1,2,0,30724.259
0,37,1,0,0,38105.118
0,74,1,1,0,28357.506
0,62,1,3,5600,14015.1617
0,50,1,2,0,19594.642
0,57,1,2,0,17166.483
0,35,1,0,0,15824.83
20428,53,2,1,0,22457.44
22962,45,1,0,10000,50171.171
22637,80,1,0,0,7062.602
0,45,1,2,0,28771.227
0,53,1,2,0,14664.185
0,44,1,3,0,19946.012
0,60,1,2,15000,66009.028
18551,68,1,2,0,17269.1795
0,50,1,2,10000,21066.623
0,51,1,1,0,17341.3038
4417,36,1,1,0,21283.475
0,37,1,3,2000,23874.314
0,38,2,1,0,13549.32
0,57,1,1,0,16609.3867
0,46,1,2,0,20558.515
0,53,1,1,0,21915.026
0,55,1,2,0,13363.0547
0,47,1,2,5400,19373.16
0,35,2,1,0,10799.0652
0,49,1,3,0,16172.339
0,54,1,2,0,35538.427
0,84,1,0,0,13949.0156
0,56,1,3,0,12687.4594
0,68,2,2,0,7414.0848
0,44,2,0,0,13377.1317
0,59,1,9,0,29596.334
0,65,2,0,0,14593.7413
0,60,1,3,0,20658.69
0,51,1,1,0,26330.712
15064,36,1,1,0,18186.2235
0,55,2,1,0,6493.572
0,54,2,1,0,5125.7608
11500,40,1,1,0,16744.5157
0,45,1,2,0,29115.608
9812,55,2,1,0,23218.879
0,36,1,2,0,23778.752
30096,41,1,2,0,28448.968
13595,33,1,1,0,8529.0428
0,29,1,0,0,7456.5194
0,36,1,1,0,8524.8242
7453,43,2,2,0,18296.5875
8071,50,1,3,80000,42079.95
31105,56,1,2,0,18427.414
28644,40,1,1,0,17370.555
34235,55,1,2,0,12219.3034
3384,63,1,0,0,14731.851
0,59,1,2,0,8240.4276
0,67,1,3,0,19528.8416
0,44,1,2,0,51716.109
0,64,1,2,0,38376.949
0,68,1,2,0,17424.955
9991,55,1,2,0,40123.976
0,40,1,3,0,27800.236
0,62,1,1,0,15476.7174
29625,41,1,2,0,21992.398
27932,32,1,0,0,10612.4966
0,39,1,1,0,11712.8845
14224,30,1,1,0,15329.1854
23824,50,1,1,0,43208.225
0,38,1,2,0,17473.108
24273,35,1,1,0,12863.4653
0,45,1,1,0,18757.753
26093,44,1,2,0,9616.829
0,35,1,0,0,7255.2474
9498,59,1,0,0,8812.524
0,31,1,2,0,6681.436
0,66,1,0,0,7264.8559
7049,42,1,2,76000,40083.721
3166,48,1,0,0,18912.183
10554,41,1,1,0,30739.404
0,48,1,2,0,27855.52
0,34,1,1,0,18065.9954
0,37,1,1,15000,23343.6725
0,40,1,2,0,10233.8974
0,86,2,0,0,2293.09968
0,25,1,3,0,6168.8894
0,49,1,2,0,64196.787
0,93,2,0,0,3241.822
0,44,1,3,0,35287.957
32370,54,1,2,0,34094.311
0,64,1,2,0,10891.2446
0,73,1,2,0,22781.535
34469,35,1,1,0,21728.487
2643,68,2,1,0,7718.5434
0,35,1,1,0,7415.6839
0,50,1,2,0,17617.9315
19720,75,2,0,0,10729.3085
11772,42,1,1,0,20021.962
17458,77,1,2,0,16449.417
0,47,1,2,0,9088.1416
0,44,1,3,0,22677.018
0,34,1,1,0,19623.416
19385,74,1,0,0,11647.5264
0,24,2,2,0,10405.9107
0,47,1,9,0,45496.031
0,41,1,2,0,22207.676
0,37,1,3,0,46069.043
0,75,1,1,0,6145.5796
0,49,1,3,0,16201.908
29476,55,1,2,0,19500.379
0,44,1,2,0,22999.96
4406,47,1,2,0,11381.4825
20442,47,1,2,0,24168.7513
0,31,1,1,0,27372.3483
0,58,2,1,0,5466.0983
0,26,1,3,0,12199.2167
2650,83,2,0,0,12826.605
0,72,1,3,0,42217.141
11331,48,1,2,0,50486.282
0,42,1,9,0,110266.74
8750,66,1,9,0,33877.649
0,44,1,3,0,74710.015
12582,63,1,9,25000,63044.094
0,58,2,2,0,19611.2016
0,61,2,3,0,27573.771
1589,60,2,3,10000,62130.902
0,54,2,2,0,74615.916
0,63,2,3,0,34098.357
0,72,1,1,0,8867.3927
0,48,1,2,0,31308.043
1829,66,2,2,0,48644.982
0,51,1,3,0,49485.879
0,50,2,2,0,24640.5006
0,65,2,2,0,11575.5957
24924,50,2,2,0,101300.824
11176,89,1,9,0,68144.687
0,48,1,9,0,54871.234
0,33,2,0,0,5222.6531
0,68,1,0,0,10555.1605
21787,38,1,0,0,8311.266
0,31,2,1,0,29454.405
0,59,2,2,0,3893.6925
0,29,2,1,0,22460.842
0,77,1,2,0,8582.9926
0,43,1,2,8000,22467.7735
0,59,1,9,7000,44786.439
0,49,1,3,0,43745.898
0,44,1,3,65000,38233.934
0,51,2,2,300,7022.8052
4709,42,1,2,14000,16717.9134
0,54,1,2,0,10249.209
14411,58,1,2,0,28871.225
0,42,1,3,0,29108.011
0,74,1,1,0,18359.864
0,65,2,1,0,6793.2671
0,64,1,0,0,17829.296
0,49,1,1,5000,47792.755
0,40,1,2,0,43167.05
0,52,2,2,2400,26621.186
56290,51,1,9,0,47802.183
13230,36,1,2,0,25221.722
0,67,1,1,0,12375.3766
0,62,1,9,0,28298.484
0,42,1,2,0,21112.368
0,48,1,3,0,42894.747
0,75,2,0,0,24110.461
30038,49,1,3,0,33106.481
0,50,1,2,0,26060.593
0,38,1,0,0,18454.826
12753,51,1,3,0,31872.875
27847,52,1,2,0,22311.441
22762,74,2,0,0,3004.5678
0,45,1,2,0,12288.9683
0,55,1,3,0,18701.103
13221,73,1,2,0,14831.9695
0,65,1,3,0,20443.7326
21217,76,1,0,0,35775.504
0,44,1,2,0,16445.1443
6380,74,2,0,0,6511.6876
0,62,1,2,0,18752.083
58304,37,2,3,0,11508.4755
19353,40,2,2,0,11353.1753
7985,65,1,1,0,25548.201
19919,63,2,2,0,31139.077
13963,37,1,2,30000,17426.127
0,38,1,1,0,6792.1929
0,49,1,1,0,13493.3476
8719,57,1,1,0,26364.4644
17352,37,1,2,0,23931.262
0,33,1,2,0,17469.164
0,46,1,2,0,13174.2723
0,49,1,2,0,15995.7946
0,55,1,9,0,36717.198
0,50,2,1,0,4530.4717
462,82,2,0,0,5286.7496
13213,70,1,2,10000,18439.368
21252,48,1,2,0,27887.462
1893,41,1,3,0,11255.2078
14794,90,2,0,0,34260.753
14505,50,1,1,0,22147.462
3340,39,1,1,0,16748.462
5242,45,2,1,0,10435.0046
30500,50,1,2,0,26526.4582
33573,37,1,2,0,16268.2303
17995,47,2,2,200,6160.3245
0,68,2,0,0,2996.5763
0,63,1,2,1240,17092.946
0,25,2,1,50,8566.4645
0,75,2,0,11000,17599.4805
0,50,1,3,0,63756.453
2332,71,1,1,16000,26380.983
0,52,1,2,3000,13480.8306
0,48,1,2,0,25815.982
0,67,1,3,0,29863.574
0,60,2,2,0,13391.6964
2098,43,1,3,0,16113.092
0,83,1,0,0,12500.219
23265,70,1,9,0,20907.7824
13305,65,2,0,0,7190.8543
22445,61,1,3,0,15549.3828
0,68,1,1,769,10264.3524
10093,75,1,0,0,4017.0701
11746,31,1,2,0,16417.381
